id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
162796,2013,3,29,1137.0,752,225.0,1514.0,1147,207.0,UA,1481,N34137,EWR,SJU,194.0,1608,7,52,2013-03-29 07:00:00,United Air Lines Inc.
212962,2013,5,22,146.0,1900,406.0,255.0,2037,378.0,UA,1112,N77510,LGA,ORD,109.0,733,19,0,2013-05-22 19:00:00,United Air Lines Inc.
87892,2013,12,5,2346.0,2000,226.0,113.0,2135,218.0,UA,695,N805UA,LGA,ORD,130.0,733,20,0,2013-12-05 20:00:00,United Air Lines Inc.
169799,2013,4,5,1849.0,1545,184.0,2154.0,1910,164.0,AA,133,N328AA,JFK,LAX,331.0,2475,15,45,2013-04-05 15:00:00,American Airlines Inc.
214668,2013,5,23,2254.0,1821,273.0,56.0,2041,255.0,DL,1715,N372NW,LGA,MSY,160.0,1183,18,21,2013-05-23 18:00:00,Delta Air Lines Inc.
146715,2013,3,12,1012.0,630,222.0,1220.0,845,215.0,EV,4221,N14148,EWR,CLT,104.0,529,6,30,2013-03-12 06:00:00,ExpressJet Airlines Inc.
183090,2013,4,19,2313.0,1930,223.0,209.0,2230,219.0,AA,791,N3GCAA,LGA,DFW,208.0,1389,19,30,2013-04-19 19:00:00,American Airlines Inc.
310715,2013,9,2,2228.0,1903,205.0,42.0,2109,213.0,EV,5909,N13979,EWR,CLT,85.0,529,19,3,2013-09-02 19:00:00,ExpressJet Airlines Inc.
191159,2013,4,28,1654.0,1345,189.0,2018.0,1700,198.0,AA,117,N336AA,JFK,LAX,319.0,2475,13,45,2013-04-28 13:00:00,American Airlines Inc.
183087,2013,4,19,2311.0,1930,221.0,220.0,2235,225.0,UA,1574,N24211,EWR,FLL,171.0,1065,19,30,2013-04-19 19:00:00,United Air Lines Inc.
310621,2013,9,2,2035.0,1731,184.0,2140.0,1849,171.0,B6,2580,N296JB,EWR,BOS,43.0,200,17,31,2013-09-02 17:00:00,JetBlue Airways
223593,2013,6,2,1847.0,1456,231.0,2033.0,1650,223.0,EV,4326,N14977,EWR,CLT,84.0,529,14,56,2013-06-02 14:00:00,ExpressJet Airlines Inc.
244536,2013,6,24,2100.0,1715,225.0,52.0,2040,252.0,UA,512,N505UA,JFK,SFO,364.0,2586,17,15,2013-06-24 17:00:00,United Air Lines Inc.
200470,2013,5,8,1605.0,1250,195.0,1749.0,1454,175.0,DL,1131,N314NB,LGA,DTW,68.0,502,12,50,2013-05-08 12:00:00,Delta Air Lines Inc.
179116,2013,4,15,1903.0,1529,214.0,2035.0,1647,228.0,EV,4583,N15980,EWR,BNA,111.0,748,15,29,2013-04-15 15:00:00,ExpressJet Airlines Inc.
134271,2013,2,26,2114.0,1720,234.0,2223.0,1910,193.0,AA,345,N201AA,LGA,ORD,105.0,733,17,20,2013-02-26 17:00:00,American Airlines Inc.
182236,2013,4,19,14.0,1945,269.0,354.0,2240,314.0,B6,381,N630JB,LGA,FLL,196.0,1076,19,45,2013-04-19 19:00:00,JetBlue Airways
275957,2013,7,28,22.0,1930,292.0,319.0,2232,287.0,DL,1435,N910DL,LGA,TPA,137.0,1010,19,30,2013-07-28 19:00:00,Delta Air Lines Inc.
282475,2013,8,3,1719.0,1415,184.0,1912.0,1534,218.0,EV,5712,N820AS,JFK,IAD,58.0,228,14,15,2013-08-03 14:00:00,ExpressJet Airlines Inc.
181829,2013,4,18,1609.0,1259,190.0,1854.0,1605,169.0,UA,887,N822UA,EWR,RSW,141.0,1068,12,59,2013-04-18 12:00:00,United Air Lines Inc.
140779,2013,3,5,2230.0,1750,280.0,2332.0,1920,252.0,WN,732,N405WN,EWR,MDW,109.0,711,17,50,2013-03-05 17:00:00,Southwest Airlines Co.
66728,2013,11,12,1819.0,1510,189.0,2018.0,1712,186.0,EV,4381,N22909,EWR,DTW,89.0,488,15,10,2013-11-12 15:00:00,ExpressJet Airlines Inc.
306361,2013,8,28,1942.0,1625,197.0,2222.0,1928,174.0,B6,1117,N569JB,LGA,TPA,126.0,1010,16,25,2013-08-28 16:00:00,JetBlue Airways
174493,2013,4,10,2245.0,1850,235.0,139.0,2136,243.0,B6,527,N552JB,EWR,MCO,126.0,937,18,50,2013-04-10 18:00:00,JetBlue Airways
244608,2013,6,24,2300.0,1900,240.0,5.0,2012,233.0,US,2140,N947UW,LGA,BOS,41.0,184,19,0,2013-06-24 19:00:00,US Airways Inc.
66441,2013,11,12,1405.0,1050,195.0,1558.0,1259,179.0,EV,3852,N14562,EWR,DTW,83.0,488,10,50,2013-11-12 10:00:00,ExpressJet Airlines Inc.
264404,2013,7,16,52.0,2135,197.0,246.0,8,158.0,B6,611,N558JB,JFK,LAS,265.0,2248,21,35,2013-07-16 21:00:00,JetBlue Airways
238027,2013,6,17,2253.0,1845,248.0,140.0,2150,230.0,B6,509,N584JB,EWR,FLL,139.0,1065,18,45,2013-06-17 18:00:00,JetBlue Airways
319198,2013,9,12,105.0,2100,245.0,416.0,2344,272.0,B6,499,N529JB,LGA,MCO,132.0,950,21,0,2013-09-12 21:00:00,JetBlue Airways
215152,2013,5,24,930.0,600,210.0,1132.0,756,216.0,DL,731,N327NB,LGA,DTW,87.0,502,6,0,2013-05-24 06:00:00,Delta Air Lines Inc.
233394,2013,6,13,226.0,1900,446.0,430.0,2130,420.0,DL,947,N689DL,LGA,ATL,97.0,762,19,0,2013-06-13 19:00:00,Delta Air Lines Inc.
143468,2013,3,8,2048.0,1630,258.0,2244.0,1847,237.0,DL,2231,N919DE,LGA,DTW,79.0,502,16,30,2013-03-08 16:00:00,Delta Air Lines Inc.
244453,2013,6,24,1908.0,1529,219.0,2130.0,1735,235.0,EV,4667,N12166,EWR,MSP,141.0,1008,15,29,2013-06-24 15:00:00,ExpressJet Airlines Inc.
119828,2013,2,11,37.0,2110,207.0,302.0,2354,188.0,B6,529,N535JB,EWR,MCO,131.0,937,21,10,2013-02-11 21:00:00,JetBlue Airways
259403,2013,7,10,2005.0,1530,275.0,2313.0,1815,298.0,DL,1773,N394DA,JFK,LAS,301.0,2248,15,30,2013-07-10 15:00:00,Delta Air Lines Inc.
212963,2013,5,22,204.0,2130,274.0,439.0,17,262.0,B6,383,N594JB,LGA,FLL,138.0,1076,21,30,2013-05-22 21:00:00,JetBlue Airways
255709,2013,7,7,8.0,1930,278.0,220.0,2201,259.0,EV,4152,N16561,EWR,ATL,110.0,746,19,30,2013-07-07 19:00:00,ExpressJet Airlines Inc.
267309,2013,7,18,2131.0,1455,396.0,116.0,1905,371.0,AA,1635,N5FNAA,JFK,SJU,198.0,1598,14,55,2013-07-18 14:00:00,American Airlines Inc.
79979,2013,11,26,2237.0,1730,307.0,219.0,2055,324.0,AA,2351,N342AA,JFK,MIA,180.0,1089,17,30,2013-11-26 17:00:00,American Airlines Inc.
182188,2013,4,18,2320.0,2004,196.0,205.0,2309,176.0,UA,1299,N76288,EWR,RSW,135.0,1068,20,4,2013-04-18 20:00:00,United Air Lines Inc.
248585,2013,6,28,2329.0,1915,254.0,214.0,2230,224.0,AA,21,N320AA,JFK,LAX,311.0,2475,19,15,2013-06-28 19:00:00,American Airlines Inc.
45457,2013,10,20,2008.0,1600,248.0,2314.0,1906,248.0,B6,1117,N638JB,LGA,TPA,158.0,1010,16,0,2013-10-20 16:00:00,JetBlue Airways
288444,2013,8,9,2050.0,1611,279.0,56.0,1924,332.0,UA,207,N504UA,EWR,SFO,351.0,2565,16,11,2013-08-09 16:00:00,United Air Lines Inc.
260429,2013,7,11,1916.0,1552,204.0,2223.0,1840,223.0,UA,566,N476UA,EWR,MCO,131.0,937,15,52,2013-07-11 15:00:00,United Air Lines Inc.
244489,2013,6,24,1948.0,1459,289.0,2202.0,1737,265.0,DL,451,N659DL,LGA,ATL,105.0,762,14,59,2013-06-24 14:00:00,Delta Air Lines Inc.
11233,2013,1,13,2158.0,1855,183.0,230.0,2355,155.0,AA,1613,N5DTAA,JFK,SJU,190.0,1598,18,55,2013-01-13 18:00:00,American Airlines Inc.
174506,2013,4,10,2336.0,1930,246.0,226.0,2235,231.0,B6,21,N206JB,JFK,TPA,137.0,1005,19,30,2013-04-10 19:00:00,JetBlue Airways
276800,2013,7,28,2330.0,2005,205.0,310.0,2359,191.0,UA,1244,N75429,EWR,SJU,200.0,1608,20,5,2013-07-28 20:00:00,United Air Lines Inc.
319860,2013,9,12,2003.0,1529,274.0,2305.0,1836,269.0,UA,375,N431UA,EWR,SEA,314.0,2402,15,29,2013-09-12 15:00:00,United Air Lines Inc.
259409,2013,7,10,2016.0,1615,241.0,2340.0,1831,309.0,DL,1619,N911DE,LGA,MSP,160.0,1020,16,15,2013-07-10 16:00:00,Delta Air Lines Inc.
143464,2013,3,8,2043.0,1725,198.0,2333.0,2040,173.0,AA,145,N5CDAA,JFK,SAN,331.0,2446,17,25,2013-03-08 17:00:00,American Airlines Inc.
141799,2013,3,7,12.0,1905,307.0,212.0,2114,298.0,EV,4153,N14905,EWR,CLT,85.0,529,19,5,2013-03-07 19:00:00,ExpressJet Airlines Inc.
95947,2013,12,14,2339.0,2005,214.0,326.0,2310,256.0,B6,1201,N292JB,JFK,FLL,172.0,1069,20,5,2013-12-14 20:00:00,JetBlue Airways
309924,2013,9,2,18.0,2100,198.0,253.0,2336,197.0,B6,499,N606JB,LGA,MCO,128.0,950,21,0,2013-09-02 21:00:00,JetBlue Airways
258674,2013,7,10,325.0,2110,375.0,437.0,2243,354.0,B6,702,N238JB,JFK,BUF,52.0,301,21,10,2013-07-10 21:00:00,JetBlue Airways
248567,2013,6,28,2248.0,1900,228.0,43.0,2143,180.0,DL,971,N3758Y,JFK,DEN,216.0,1626,19,0,2013-06-28 19:00:00,Delta Air Lines Inc.
276793,2013,7,28,2308.0,1950,198.0,14.0,2130,164.0,AA,363,N477AA,LGA,ORD,106.0,733,19,50,2013-07-28 19:00:00,American Airlines Inc.
52042,2013,10,27,2305.0,1830,275.0,37.0,2041,236.0,EV,5268,N719EV,LGA,CLT,76.0,544,18,30,2013-10-27 18:00:00,ExpressJet Airlines Inc.
299884,2013,8,21,1940.0,1459,281.0,2235.0,1827,248.0,DL,161,N183DN,JFK,SEA,322.0,2422,14,59,2013-08-21 14:00:00,Delta Air Lines Inc.
310674,2013,9,2,2146.0,1730,256.0,2355.0,1941,254.0,DL,2331,N907DE,LGA,DTW,93.0,502,17,30,2013-09-02 17:00:00,Delta Air Lines Inc.
65339,2013,11,11,1129.0,745,224.0,1400.0,1042,198.0,UA,559,N668UA,EWR,IAH,193.0,1400,7,45,2013-11-11 07:00:00,United Air Lines Inc.
86985,2013,12,4,2005.0,1630,215.0,28.0,2130,178.0,AA,95,N5FKAA,JFK,SJU,178.0,1598,16,30,2013-12-04 16:00:00,American Airlines Inc.
306396,2013,8,28,2008.0,1629,219.0,2251.0,1927,204.0,B6,1161,N587JB,LGA,PBI,130.0,1035,16,29,2013-08-28 16:00:00,JetBlue Airways
176600,2013,4,13,100.0,2130,210.0,352.0,16,216.0,B6,383,N657JB,LGA,FLL,149.0,1076,21,30,2013-04-13 21:00:00,JetBlue Airways
262351,2013,7,13,1926.0,1515,251.0,2155.0,1816,219.0,DL,2181,N990DL,LGA,MCO,124.0,950,15,15,2013-07-13 15:00:00,Delta Air Lines Inc.
260664,2013,7,12,143.0,2000,343.0,432.0,2310,322.0,DL,2391,N930DL,JFK,TPA,135.0,1005,20,0,2013-07-12 20:00:00,Delta Air Lines Inc.
243601,2013,6,23,1942.0,1530,252.0,2352.0,1855,297.0,AA,85,N384AA,JFK,SFO,337.0,2586,15,30,2013-06-23 15:00:00,American Airlines Inc.
23235,2013,1,27,1930.0,1623,187.0,2034.0,1730,184.0,EV,4299,N16919,EWR,DCA,40.0,199,16,23,2013-01-27 16:00:00,ExpressJet Airlines Inc.
319190,2013,9,12,16.0,2100,196.0,114.0,2211,183.0,US,2164,N947UW,LGA,BOS,38.0,184,21,0,2013-09-12 21:00:00,US Airways Inc.
250142,2013,6,30,1857.0,1520,217.0,2015.0,1705,190.0,AA,2223,N543AA,LGA,STL,124.0,888,15,20,2013-06-30 15:00:00,American Airlines Inc.
256134,2013,7,7,1337.0,810,327.0,1554.0,1029,325.0,DL,27,N3735D,JFK,ATL,101.0,760,8,10,2013-07-07 08:00:00,Delta Air Lines Inc.
259405,2013,7,10,2008.0,1521,287.0,32.0,1738,414.0,UA,745,N519UA,LGA,DEN,243.0,1620,15,21,2013-07-10 15:00:00,United Air Lines Inc.
120644,2013,2,11,2228.0,1925,183.0,110.0,2229,161.0,DL,1485,N920DL,LGA,MCO,135.0,950,19,25,2013-02-11 19:00:00,Delta Air Lines Inc.
158505,2013,3,24,2253.0,1605,408.0,144.0,1902,402.0,UA,626,N561UA,EWR,PBI,155.0,1023,16,5,2013-03-24 16:00:00,United Air Lines Inc.
28941,2013,10,2,2340.0,1934,246.0,157.0,2226,211.0,UA,1429,N73251,EWR,LAS,294.0,2227,19,34,2013-10-02 19:00:00,United Air Lines Inc.
80862,2013,11,27,2011.0,1706,185.0,2125.0,1818,187.0,B6,2580,N187JB,EWR,BOS,38.0,200,17,6,2013-11-27 17:00:00,JetBlue Airways
245628,2013,6,25,2210.0,1759,251.0,105.0,2106,239.0,DL,1585,N993DL,LGA,MCO,136.0,950,17,59,2013-06-25 17:00:00,Delta Air Lines Inc.
57858,2013,11,3,1115.0,800,195.0,1419.0,1100,199.0,AA,33,N339AA,JFK,LAX,336.0,2475,8,0,2013-11-03 08:00:00,American Airlines Inc.
215701,2013,5,24,1937.0,1415,322.0,2052.0,1555,297.0,AA,337,N494AA,LGA,ORD,110.0,733,14,15,2013-05-24 14:00:00,American Airlines Inc.
183461,2013,4,20,1035.0,645,230.0,1230.0,841,229.0,US,1032,N162UW,EWR,CLT,98.0,529,6,45,2013-04-20 06:00:00,US Airways Inc.
174491,2013,4,10,2236.0,1745,291.0,144.0,2053,291.0,DL,2370,N918DL,LGA,PBI,148.0,1035,17,45,2013-04-10 17:00:00,Delta Air Lines Inc.
214480,2013,5,23,1734.0,1400,214.0,2058.0,1715,223.0,UA,1570,N77510,EWR,SFO,335.0,2565,14,0,2013-05-23 14:00:00,United Air Lines Inc.
280768,2013,8,1,2206.0,1805,241.0,27.0,2040,227.0,DL,569,N395DN,JFK,ATL,103.0,760,18,5,2013-08-01 18:00:00,Delta Air Lines Inc.
247730,2013,6,28,19.0,2110,189.0,135.0,2243,172.0,B6,702,N348JB,JFK,BUF,59.0,301,21,10,2013-06-28 21:00:00,JetBlue Airways
125987,2013,2,17,2049.0,1615,274.0,2343.0,1915,268.0,B6,985,N524JB,LGA,TPA,135.0,1010,16,15,2013-02-17 16:00:00,JetBlue Airways
143150,2013,3,8,1449.0,929,320.0,1610.0,1044,326.0,EV,4636,N14977,EWR,DCA,46.0,199,9,29,2013-03-08 09:00:00,ExpressJet Airlines Inc.
188780,2013,4,25,2245.0,1700,345.0,144.0,2025,319.0,AA,181,N338AA,JFK,LAX,331.0,2475,17,0,2013-04-25 17:00:00,American Airlines Inc.
74369,2013,11,20,2042.0,1700,222.0,2.0,2035,207.0,UA,226,N595UA,JFK,SFO,352.0,2586,17,0,2013-11-20 17:00:00,United Air Lines Inc.
143298,2013,3,8,1746.0,1130,376.0,1938.0,1339,359.0,DL,2219,N301NB,LGA,MSP,143.0,1020,11,30,2013-03-08 11:00:00,Delta Air Lines Inc.
214617,2013,5,23,2107.0,1645,262.0,2244.0,1813,271.0,B6,1012,N296JB,JFK,BOS,41.0,187,16,45,2013-05-23 16:00:00,JetBlue Airways
310501,2013,9,2,1810.0,1428,222.0,1958.0,1548,250.0,EV,5712,N829AS,JFK,IAD,51.0,228,14,28,2013-09-02 14:00:00,ExpressJet Airlines Inc.
278372,2013,7,30,1416.0,1100,196.0,1553.0,1253,180.0,EV,5545,N716EV,EWR,DTW,77.0,488,11,0,2013-07-30 11:00:00,ExpressJet Airlines Inc.
233391,2013,6,13,151.0,2245,186.0,253.0,1,172.0,B6,128,N353JB,JFK,BTV,47.0,266,22,45,2013-06-13 22:00:00,JetBlue Airways
277823,2013,7,29,2144.0,1600,344.0,2351.0,1844,307.0,DL,847,N913DL,LGA,ATL,100.0,762,16,0,2013-07-29 16:00:00,Delta Air Lines Inc.
102246,2013,12,21,1520.0,848,392.0,1808.0,1206,362.0,UA,274,N523UA,EWR,LAX,320.0,2454,8,48,2013-12-21 08:00:00,United Air Lines Inc.
111196,2013,12,31,1902.0,1600,182.0,2110.0,1802,188.0,EV,4381,N16151,EWR,DTW,94.0,488,16,0,2013-12-31 16:00:00,ExpressJet Airlines Inc.
315981,2013,9,8,1647.0,1215,272.0,1906.0,1510,236.0,AA,1143,N3ERAA,LGA,DFW,170.0,1389,12,15,2013-09-08 12:00:00,American Airlines Inc.
145367,2013,3,10,2055.0,1750,185.0,2336.0,2105,151.0,UA,1139,N57852,EWR,SFO,312.0,2565,17,50,2013-03-10 17:00:00,United Air Lines Inc.
238850,2013,6,18,2027.0,1545,282.0,2238.0,1806,272.0,DL,1942,N308DE,EWR,ATL,109.0,746,15,45,2013-06-18 15:00:00,Delta Air Lines Inc.
282165,2013,8,3,1126.0,630,296.0,1254.0,750,304.0,WN,2097,N370SW,LGA,MDW,116.0,725,6,30,2013-08-03 06:00:00,Southwest Airlines Co.
238912,2013,6,18,2142.0,1559,343.0,6.0,1843,323.0,DL,847,N909DL,LGA,ATL,112.0,762,15,59,2013-06-18 15:00:00,Delta Air Lines Inc.
248591,2013,6,28,2350.0,2049,181.0,229.0,2348,161.0,B6,523,N715JB,JFK,LAX,319.0,2475,20,49,2013-06-28 20:00:00,JetBlue Airways
310615,2013,9,2,2025.0,1600,265.0,2318.0,1905,253.0,AA,763,N3DCAA,LGA,DFW,184.0,1389,16,0,2013-09-02 16:00:00,American Airlines Inc.
273115,2013,7,24,2329.0,2001,208.0,227.0,2254,213.0,B6,1083,N527JB,JFK,MCO,141.0,944,20,1,2013-07-24 20:00:00,JetBlue Airways
245237,2013,6,25,1427.0,1110,197.0,1739.0,1413,206.0,DL,1875,N355NW,LGA,TPA,139.0,1010,11,10,2013-06-25 11:00:00,Delta Air Lines Inc.
300684,2013,8,22,1752.0,1429,203.0,2138.0,1830,188.0,B6,703,N624JB,JFK,SJU,199.0,1598,14,29,2013-08-22 14:00:00,JetBlue Airways
134675,2013,2,27,1157.0,800,237.0,1354.0,1000,234.0,B6,219,N228JB,JFK,CLT,93.0,541,8,0,2013-02-27 08:00:00,JetBlue Airways
71411,2013,11,17,2145.0,1629,316.0,31.0,1932,299.0,B6,1161,N645JB,LGA,PBI,140.0,1035,16,29,2013-11-17 16:00:00,JetBlue Airways
258532,2013,7,9,2134.0,1530,364.0,115.0,1855,380.0,AA,85,N366AA,JFK,SFO,361.0,2586,15,30,2013-07-09 15:00:00,American Airlines Inc.
264074,2013,7,15,1641.0,1245,236.0,1931.0,1535,236.0,AA,745,N3KEAA,LGA,DFW,179.0,1389,12,45,2013-07-15 12:00:00,American Airlines Inc.
200704,2013,5,8,2012.0,1654,198.0,2310.0,1928,222.0,EV,4705,N13988,EWR,ATL,124.0,746,16,54,2013-05-08 16:00:00,ExpressJet Airlines Inc.
78997,2013,11,25,2305.0,1900,245.0,158.0,2215,223.0,AA,21,N338AA,JFK,LAX,336.0,2475,19,0,2013-11-25 19:00:00,American Airlines Inc.
234265,2013,6,13,2355.0,1925,270.0,317.0,2243,274.0,DL,2139,N909DL,LGA,MIA,155.0,1096,19,25,2013-06-13 19:00:00,Delta Air Lines Inc.
109078,2013,12,29,1400.0,854,306.0,1656.0,1212,284.0,UA,997,N538UA,EWR,LAX,322.0,2454,8,54,2013-12-29 08:00:00,United Air Lines Inc.
210174,2013,5,19,713.0,1700,853.0,1007.0,1955,852.0,AA,257,N3HEAA,JFK,LAS,323.0,2248,17,0,2013-05-19 17:00:00,American Airlines Inc.
95940,2013,12,14,2306.0,1915,231.0,221.0,2213,248.0,DL,2159,N979DL,JFK,MCO,159.0,944,19,15,2013-12-14 19:00:00,Delta Air Lines Inc.
92001,2013,12,10,1623.0,1200,263.0,1836.0,1424,252.0,EV,5611,N758EV,LGA,CHS,107.0,641,12,0,2013-12-10 12:00:00,ExpressJet Airlines Inc.
183107,2013,4,19,2336.0,1800,336.0,235.0,2136,299.0,UA,1127,N54711,EWR,SFO,334.0,2565,18,0,2013-04-19 18:00:00,United Air Lines Inc.
213686,2013,5,22,1824.0,1409,255.0,1942.0,1517,265.0,B6,1180,N192JB,EWR,BOS,40.0,200,14,9,2013-05-22 14:00:00,JetBlue Airways
185737,2013,4,22,2028.0,1710,198.0,2152.0,1915,157.0,AA,1351,N3JMAA,JFK,ORD,114.0,740,17,10,2013-04-22 17:00:00,American Airlines Inc.
287619,2013,8,9,100.0,2150,190.0,337.0,45,172.0,B6,1201,N554JB,JFK,FLL,140.0,1069,21,50,2013-08-09 21:00:00,JetBlue Airways
182235,2013,4,19,11.0,2040,211.0,108.0,2154,194.0,B6,1178,N266JB,EWR,BOS,43.0,200,20,40,2013-04-19 20:00:00,JetBlue Airways
143161,2013,3,8,1458.0,1115,223.0,1746.0,1425,201.0,AA,2099,N3FLAA,LGA,MIA,143.0,1096,11,15,2013-03-08 11:00:00,American Airlines Inc.
255734,2013,7,7,231.0,2305,206.0,328.0,13,195.0,B6,718,N178JB,JFK,BOS,39.0,187,23,5,2013-07-07 23:00:00,JetBlue Airways
259468,2013,7,10,2212.0,1820,232.0,10.0,2012,238.0,UA,589,N847UA,EWR,ORD,111.0,719,18,20,2013-07-10 18:00:00,United Air Lines Inc.
310542,2013,9,2,1853.0,1500,233.0,2115.0,1738,217.0,DL,2347,N697DL,LGA,ATL,111.0,762,15,0,2013-09-02 15:00:00,Delta Air Lines Inc.
259506,2013,7,10,2318.0,1735,343.0,200.0,2047,313.0,UA,1266,N81449,EWR,LAX,308.0,2454,17,35,2013-07-10 17:00:00,United Air Lines Inc.
255728,2013,7,7,58.0,2055,243.0,151.0,2230,201.0,WN,579,N7735A,LGA,MDW,97.0,725,20,55,2013-07-07 20:00:00,Southwest Airlines Co.
262744,2013,7,14,1052.0,610,282.0,1146.0,725,261.0,WN,273,N8305E,LGA,MDW,99.0,725,6,10,2013-07-14 06:00:00,Southwest Airlines Co.
19405,2013,1,23,1034.0,720,194.0,1231.0,920,191.0,EV,4246,N41104,EWR,DTW,94.0,488,7,20,2013-01-23 07:00:00,ExpressJet Airlines Inc.
22900,2013,1,27,1410.0,1100,190.0,1702.0,1413,169.0,UA,952,N802UA,EWR,RSW,154.0,1068,11,0,2013-01-27 11:00:00,United Air Lines Inc.
152312,2013,3,18,1020.0,2100,800.0,1336.0,32,784.0,DL,2363,N624AG,JFK,LAX,335.0,2475,21,0,2013-03-18 21:00:00,Delta Air Lines Inc.
259463,2013,7,10,2156.0,1830,206.0,158.0,2155,243.0,UA,389,N502UA,JFK,SFO,326.0,2586,18,30,2013-07-10 18:00:00,United Air Lines Inc.
87563,2013,12,5,1614.0,1203,251.0,1902.0,1506,236.0,UA,488,N455UA,EWR,IAH,204.0,1400,12,3,2013-12-05 12:00:00,United Air Lines Inc.
19068,2013,1,22,2113.0,1720,233.0,23.0,2040,223.0,AA,1999,N5CEAA,EWR,MIA,171.0,1085,17,20,2013-01-22 17:00:00,American Airlines Inc.
310657,2013,9,2,2131.0,1748,223.0,7.0,2035,212.0,B6,299,N623JB,LGA,MCO,128.0,950,17,48,2013-09-02 17:00:00,JetBlue Airways
125210,2013,2,17,25.0,1940,285.0,311.0,2245,266.0,B6,381,N643JB,LGA,FLL,140.0,1076,19,40,2013-02-17 19:00:00,JetBlue Airways
143175,2013,3,8,1514.0,1005,309.0,1633.0,1120,313.0,EV,5711,N828AS,JFK,IAD,44.0,228,10,5,2013-03-08 10:00:00,ExpressJet Airlines Inc.
300618,2013,8,22,1643.0,1236,247.0,1831.0,1425,246.0,EV,5796,N11137,EWR,CLT,74.0,529,12,36,2013-08-22 12:00:00,ExpressJet Airlines Inc.
256587,2013,7,7,2318.0,1930,228.0,215.0,2225,230.0,UA,755,N541UA,EWR,LAX,318.0,2454,19,30,2013-07-07 19:00:00,United Air Lines Inc.
158504,2013,3,24,2252.0,1906,226.0,13.0,2039,214.0,EV,3805,N16911,EWR,BNA,121.0,748,19,6,2013-03-24 19:00:00,ExpressJet Airlines Inc.
143131,2013,3,8,1419.0,929,290.0,1623.0,1135,288.0,EV,4161,N13988,EWR,CLT,78.0,529,9,29,2013-03-08 09:00:00,ExpressJet Airlines Inc.
259372,2013,7,10,1927.0,1559,208.0,2210.0,1732,278.0,UA,1217,N12221,EWR,ORD,138.0,719,15,59,2013-07-10 15:00:00,United Air Lines Inc.
250875,2013,7,1,1404.0,935,269.0,1742.0,1237,305.0,B6,271,N526JB,LGA,FLL,182.0,1076,9,35,2013-07-01 09:00:00,JetBlue Airways
251315,2013,7,1,2305.0,1900,245.0,153.0,2245,188.0,DL,1465,N703TW,JFK,SFO,315.0,2586,19,0,2013-07-01 19:00:00,Delta Air Lines Inc.
310535,2013,9,2,1848.0,1505,223.0,2143.0,1753,230.0,UA,350,N571UA,EWR,TPA,143.0,997,15,5,2013-09-02 15:00:00,United Air Lines Inc.
238946,2013,6,18,2243.0,1930,193.0,129.0,2224,185.0,DL,1485,N379DA,LGA,MCO,138.0,950,19,30,2013-06-18 19:00:00,Delta Air Lines Inc.
309926,2013,9,2,53.0,2030,263.0,200.0,2155,245.0,WN,1707,N939WN,LGA,MDW,110.0,725,20,30,2013-09-02 20:00:00,Southwest Airlines Co.
91185,2013,12,9,1654.0,1230,264.0,1928.0,1455,273.0,EV,4292,N11191,EWR,MSY,190.0,1167,12,30,2013-12-09 12:00:00,ExpressJet Airlines Inc.
143110,2013,3,8,1343.0,940,243.0,1624.0,1250,214.0,AA,1871,N3KCAA,LGA,MIA,139.0,1096,9,40,2013-03-08 09:00:00,American Airlines Inc.
87478,2013,12,5,1446.0,1105,221.0,1740.0,1335,245.0,WN,1250,N747SA,LGA,DEN,279.0,1620,11,5,2013-12-05 11:00:00,Southwest Airlines Co.
328337,2013,9,21,2048.0,1735,193.0,2333.0,2055,158.0,AA,2351,N351AA,JFK,MIA,131.0,1089,17,35,2013-09-21 17:00:00,American Airlines Inc.
37297,2013,10,11,2040.0,1730,190.0,2155.0,1930,145.0,WN,19,N473WN,EWR,STL,116.0,872,17,30,2013-10-11 17:00:00,Southwest Airlines Co.
222823,2013,6,1,1809.0,1250,319.0,2000.0,1448,312.0,DL,1131,N348NB,LGA,DTW,77.0,502,12,50,2013-06-01 12:00:00,Delta Air Lines Inc.
87238,2013,12,5,756.0,1700,896.0,1058.0,2020,878.0,AA,172,N5DMAA,EWR,MIA,149.0,1085,17,0,2013-12-05 17:00:00,American Airlines Inc.
310474,2013,9,2,1742.0,1415,207.0,1949.0,1629,200.0,DL,673,N307DQ,EWR,ATL,105.0,746,14,15,2013-09-02 14:00:00,Delta Air Lines Inc.
203540,2013,5,11,2229.0,1905,204.0,106.0,2142,204.0,DL,2457,N361NB,JFK,MSY,185.0,1182,19,5,2013-05-11 19:00:00,Delta Air Lines Inc.
213501,2013,5,22,1513.0,1200,193.0,1629.0,1338,171.0,UA,394,N468UA,LGA,ORD,107.0,733,12,0,2013-05-22 12:00:00,United Air Lines Inc.
244477,2013,6,24,1937.0,1600,217.0,2119.0,1721,238.0,US,2181,N754UW,LGA,DCA,63.0,214,16,0,2013-06-24 16:00:00,US Airways Inc.
196307,2013,5,3,2248.0,1945,183.0,2358.0,2125,153.0,AA,361,N4WPAA,LGA,ORD,105.0,733,19,45,2013-05-03 19:00:00,American Airlines Inc.
